uid,mid,date_watched
10086,38198,2023-11-08
409,30042,2023-12-05
11832,7249,2023-12-20
1229,19830,2023-07-17
11033,2204,2024-07-04
4971,25371,2024-05-09
8197,35248,2024-06-30
9807,10387,2024-01-01
8442,435,2024-05-29
5687,42999,2023-12-31
1819,34475,2023-11-20
3438,24645,2023-08-13
981,38494,2023-07-12
11360,18289,2023-07-08
11092,3960,2023-09-18
816,11144,2024-04-22
7773,39594,2023-12-09
9199,39116,2024-04-27
3452,22541,2024-02-01
965,35482,2024-03-04
12395,29970,2023-07-29
6846,11562,2024-03-28
592,22579,2023-11-10
1851,12788,2023-07-05
1212,6513,2024-02-29
11696,10597,2023-07-30
2923,31747,2023-10-25
13577,19931,2023-12-25
1742,30202,2024-03-17
13973,18688,2024-02-20
7087,35990,2023-11-18
11270,30184,2024-04-30
13873,20759,2024-06-09
6866,1083,2023-08-19
237,41406,2024-03-26
13607,30833,2023-10-16
2856,17977,2023-08-15
3530,38377,2023-09-20
6717,5527,2023-11-03
12947,31087,2023-09-22
10718,21564,2024-04-15
7164,6473,2023-09-09
4607,2776,2023-12-22
1943,15829,2024-05-11
2791,17975,2024-05-25
1812,22389,2024-06-01
13773,15056,2024-06-18
3167,18616,2023-09-29
9354,37887,2024-06-15
2881,22839,2024-03-05
13504,40729,2023-11-09
3886,12465,2023-12-16
9575,40365,2023-08-29
3966,7241,2024-07-03
1901,4943,2024-06-01
1599,19623,2024-02-26
3403,13537,2024-01-06
7212,1601,2024-06-04
13399,5701,2024-04-06
5143,38840,2024-02-17
11238,10249,2024-04-14
8358,17094,2024-03-31
1785,19356,2024-05-08
13674,17178,2023-07-15
9631,19484,2023-08-10
3398,43816,2024-01-24
3208,38534,2023-08-29
9169,27,2024-06-29
12521,39462,2024-02-25
10949,21707,2023-10-04
7945,24661,2024-04-03
6511,39378,2023-12-07
1599,42083,2024-04-07
10750,16259,2024-01-25
10840,38078,2023-11-10
9019,32780,2023-10-05
10035,24155,2024-02-04
4019,29685,2023-09-09
8710,15390,2024-03-30
11765,26325,2024-06-15
9878,27686,2023-11-11
4580,27196,2023-09-04
12724,21798,2023-11-04
13328,5775,2024-01-21
12996,31634,2024-04-23
8195,797,2023-10-25
8779,40048,2024-03-23
286,28390,2024-04-07
8785,7189,2023-11-26
5012,23697,2024-01-10
5926,2025,2023-12-15
9543,7667,2024-05-07
10255,35986,2024-07-08
4417,6585,2023-12-26
13777,25463,2023-11-25
10473,27045,2023-08-26
7094,5286,2023-07-05
9103,7371,2023-07-14
11507,17904,2024-04-05
7377,32500,2024-05-19
9760,32369,2024-04-29
9373,22996,2024-02-01
12486,39625,2023-12-22
1969,35201,2024-05-11
9157,22842,2023-07-03
4858,4867,2023-11-14
10329,13567,2023-10-08
8559,37823,2023-09-21
9316,41877,2024-04-05
11505,28553,2023-11-09
12356,34550,2023-07-01
1146,24915,2023-10-24
12320,43831,2024-01-18
9860,22334,2023-11-17
11477,15959,2023-11-23
12675,20955,2024-03-22
7633,9639,2024-01-18
7506,34148,2023-11-29
12084,9676,2024-02-07
11576,24055,2023-09-17
6415,43035,2024-01-16
12034,31662,2024-03-06
2200,17185,2023-10-07
13675,25823,2024-01-29
402,10930,2023-11-20
7832,5268,2024-01-06
3454,36026,2024-04-26
13359,12070,2024-07-08
3271,982,2023-08-21
1346,43437,2023-10-20
5461,18473,2023-11-12
11034,19337,2023-10-20
1612,25588,2023-07-13
6321,11657,2024-03-29
5400,27327,2024-02-18
9665,18511,2023-08-13
5964,40832,2023-09-11
8134,18976,2024-03-17
4986,9666,2024-02-16
5087,27098,2023-08-02
2056,25742,2023-09-06
12592,6438,2023-07-16
2958,25186,2023-11-27
10943,10376,2024-04-17
10781,27108,2023-10-10
6698,30485,2024-01-02
13350,35630,2023-07-25
4662,25836,2023-09-10
6608,29744,2023-09-19
4100,30918,2023-08-30
11850,38996,2023-07-18
9209,11425,2024-02-27
12519,9644,2023-08-27
12749,10311,2024-05-27
11246,18952,2023-08-26
278,26569,2023-10-05
7850,15234,2024-01-31
3453,13201,2024-05-14
6710,21549,2023-07-12
9685,10533,2023-07-11
6892,23466,2023-12-10
11083,21292,2024-04-08
8823,42449,2024-02-02
7773,30581,2024-06-24
5793,26150,2024-05-18
1368,21347,2024-02-26
11254,10620,2024-06-09
6748,39919,2023-08-14
11336,1767,2023-09-19
1191,3550,2024-03-11
9592,18694,2023-09-05
9202,31923,2023-10-10
11368,42403,2023-09-29
8097,34745,2023-08-11
4342,12166,2024-04-01
9315,23565,2024-04-29
5409,35259,2024-03-30
10264,25302,2023-09-15
3449,20766,2024-02-19
10798,7426,2024-01-18
365,12858,2024-02-06
1281,27464,2024-03-18
12842,22445,2023-08-08
12487,41458,2023-07-11
12051,36745,2023-10-20
6400,14206,2023-10-16
2493,705,2023-10-02
12816,5453,2024-05-06
7090,38863,2023-09-22
12522,3682,2023-08-27
13877,20523,2024-04-18
7394,18301,2023-07-16
4277,9567,2024-05-21
9998,7502,2023-10-01
2325,1846,2023-12-12
6606,39182,2024-01-31
223,40759,2023-11-21
9556,42397,2024-03-30
3767,13231,2023-11-15
9888,17755,2024-01-20
4860,34405,2024-04-27
4065,22565,2024-01-26
7640,32363,2023-07-19
12531,18228,2024-04-19
13367,24761,2024-04-18
13234,29724,2024-07-02
5647,17216,2024-04-26
722,5539,2024-07-07
12084,21700,2023-12-09
13875,43086,2023-11-07
6684,12455,2023-08-13
2139,41224,2024-06-17
11839,21712,2023-09-21
13266,15060,2023-11-01
2436,1287,2023-07-27
5979,34298,2024-04-29
11501,42769,2024-06-14
8280,39424,2023-07-07
344,34646,2024-06-05
3020,42710,2024-01-15
5138,26486,2023-10-20
1069,32268,2023-09-27
9612,27087,2023-11-05
7287,16485,2024-02-15
9270,3088,2023-07-18
9175,38597,2024-04-14
11224,18676,2023-12-08
10404,24681,2024-06-16
2767,17078,2024-04-06
13257,38175,2023-12-13
7374,11433,2024-03-16
7626,3492,2024-06-28
9613,3393,2024-01-06
8757,2269,2024-06-02
2082,38401,2024-03-22
185,36552,2024-04-16
8816,28089,2024-06-19
13043,14480,2024-06-24
4154,25466,2024-04-04
13121,22358,2024-02-02
2868,5970,2024-05-16
13254,8982,2024-06-02
9973,21033,2024-01-23
8478,41619,2023-11-30
10273,24409,2023-12-28
11910,24242,2024-01-28
7504,17403,2024-03-29
10472,25767,2024-01-19
4535,3658,2024-01-21
7442,21231,2023-11-30
1103,18681,2023-12-17
3878,17159,2024-02-26
6741,19196,2024-04-12
4393,42341,2024-03-01
4763,35951,2024-05-16
4382,12980,2023-09-18
2147,7868,2023-09-30
6104,15156,2023-11-26
11595,13007,2023-07-30
1811,4330,2023-10-31
405,22552,2024-05-21
4633,35866,2023-07-29
1355,1405,2024-03-15
13252,37870,2024-01-02
4027,1370,2023-09-13
11555,39434,2023-08-14
679,18449,2023-09-07
13977,35534,2024-07-01
11086,24176,2024-01-26
13920,717,2024-02-24
7711,13851,2024-06-04
8646,1712,2024-05-03
2961,25802,2024-01-08
5993,21752,2024-07-06
2106,39030,2023-10-11
6346,25174,2024-02-26
5034,6087,2024-03-09
4101,11224,2024-02-05
1720,16221,2024-05-31
11051,13393,2024-02-02
985,20052,2024-01-18
6173,2247,2023-07-29
13342,20011,2024-01-28
13851,2823,2023-12-01
7131,24668,2024-02-16
13844,17235,2023-10-10
9018,30655,2024-05-10
4056,9670,2023-12-24
12988,21785,2023-12-28
2599,29673,2024-02-17
8901,1083,2023-07-12
3901,11149,2024-01-02
6195,27495,2024-03-05
1814,40936,2024-03-22
13056,9558,2023-11-12
13653,36720,2024-03-01
6781,41736,2023-07-31
1682,39537,2024-06-11
7095,14040,2024-03-15
9898,2304,2023-10-12
991,39926,2023-07-01
5653,18282,2024-01-23
8564,22210,2023-11-12
4742,28174,2024-03-27
9923,42288,2023-09-27
10445,25191,2024-01-11
2527,33013,2023-10-30
3999,41717,2023-10-24
13143,41784,2024-01-12
11549,43788,2023-08-05
6932,20192,2023-09-05
1544,2780,2023-11-10
4595,18231,2024-04-06
5549,23406,2023-07-11
9519,12804,2024-02-03
4212,27826,2024-05-17
8964,13699,2023-12-03
10945,34561,2024-02-25
2123,15377,2023-08-29
13614,18119,2023-11-15
6940,13118,2023-08-19
3853,39984,2023-12-14
5999,37957,2023-12-12
4719,38050,2024-05-14
10324,22243,2024-01-05
10936,945,2023-09-30
8943,31696,2024-04-19
260,1512,2024-04-14
13231,22503,2023-09-13
4686,24806,2023-08-14
684,26994,2023-08-22
4619,8370,2023-12-22
2916,35384,2023-12-08
12545,17998,2023-09-05
6604,15630,2024-06-25
7788,31950,2024-03-26
9549,2841,2023-11-01
166,14052,2023-12-29
11803,27524,2023-12-29
13037,1775,2023-08-05
3675,13263,2024-01-28
8057,3872,2023-11-11
363,8274,2024-06-17
10063,17230,2023-12-25
2557,27386,2023-12-13
9555,42177,2024-06-01
1110,29290,2024-05-24
11009,3261,2024-05-22
9370,32020,2023-08-15
12388,3146,2023-12-03
13364,31754,2024-02-21
8079,7803,2024-05-11
501,2264,2023-08-29
7479,26914,2023-07-05
6144,8156,2023-12-28
6264,923,2023-11-22
8077,6696,2024-05-10
11363,20673,2024-03-21
1080,38527,2024-02-08
11890,19015,2024-04-26
4580,7817,2024-05-31
8996,25744,2024-02-22
2713,40325,2023-07-13
13854,28540,2024-06-03
13136,30103,2024-03-24
6384,38699,2024-03-22
9698,11634,2023-07-16
7023,23385,2023-09-30
5463,3513,2024-03-04
4716,6067,2023-07-19
9772,31501,2024-06-24
11237,13208,2023-10-11
12938,20107,2023-10-03
11221,14323,2024-04-08
7661,34829,2024-01-29
12401,19419,2023-08-06
4765,2388,2023-08-30
7753,8032,2024-04-16
1098,1800,2024-06-26
10753,35549,2024-04-28
7599,33896,2024-02-29
2561,24915,2024-05-06
10225,40134,2024-06-08
2034,14636,2024-06-15
1730,40380,2023-07-06
9985,7536,2024-05-01
8190,42133,2023-12-12
6360,2809,2023-07-13
12814,13056,2023-07-25
10378,27606,2024-02-09
1990,26666,2023-10-31
13723,32768,2023-11-06
6619,4298,2024-04-30
12527,43978,2023-10-30
11685,20944,2023-08-04
1168,33217,2023-09-21
5279,5009,2024-05-04
2497,21278,2023-12-29
4990,16821,2023-09-14
7426,6013,2023-10-12
11499,22254,2024-02-17
12324,29203,2024-04-28
9438,29237,2023-08-12
10732,1621,2023-10-01
2051,33717,2023-11-21
7118,9320,2024-03-10
12845,16576,2023-09-16
4002,12205,2024-03-19
902,11953,2023-09-08
8473,17788,2023-11-26
4922,33873,2024-04-17
13596,29377,2024-01-30
13794,549,2024-06-24
4619,11641,2024-05-05
9594,26438,2023-11-24
2379,22146,2023-07-25
5408,7904,2024-05-18
13693,18169,2023-10-17
13153,26864,2023-12-28
852,43382,2024-03-07
12518,28549,2024-01-19
4982,8991,2024-04-29
3949,11468,2023-12-17
12553,23902,2023-12-22
10493,23302,2024-06-11
3653,37007,2023-12-17
9867,19645,2023-07-02
1056,4368,2023-11-11
3942,38420,2023-11-04
6821,16205,2023-08-15
3670,19756,2024-01-10
9162,2094,2024-06-26
2513,4002,2024-01-25
4293,30784,2024-04-21
1096,22941,2023-08-27
5339,7811,2023-09-16
11671,44041,2024-01-18
7214,37323,2024-04-14
4161,26009,2023-08-31
2940,18902,2024-03-24
9768,27434,2023-11-03
11588,41466,2023-08-18
8944,22190,2023-09-26
5411,28731,2024-05-29
11067,9237,2024-03-17
517,7062,2023-12-26
6810,18589,2023-09-07
11968,3903,2024-07-01
4361,34121,2023-08-29
7644,34365,2024-04-27
6411,41536,2024-03-05
2805,33448,2023-12-16
8739,28875,2024-03-25
10684,20097,2024-06-28
8164,12021,2023-10-20
10262,41278,2023-10-08
1752,21686,2024-01-31
2636,38503,2023-10-21
6858,15676,2023-10-05
3170,24366,2024-05-02
3259,22277,2023-10-26
11253,12694,2023-08-05
2148,23514,2024-06-01
8574,23622,2024-06-23
5832,23712,2024-04-15
3312,40176,2024-04-29
12141,27786,2024-06-24
1542,2543,2024-06-11
6104,17063,2023-11-01
702,5367,2023-08-09
4647,26466,2023-11-18
1859,32287,2023-07-26
9512,40179,2023-11-19
9522,42604,2024-06-16
9316,13648,2024-05-31
2766,38310,2023-08-26
6614,43202,2023-11-27
4057,43316,2024-07-01
12829,9861,2024-01-21
13217,10746,2023-09-14
3272,6819,2024-04-10
3817,14102,2024-01-26
5001,5029,2024-03-14
13807,32726,2024-03-15
7358,43723,2023-12-31
13794,21088,2024-05-23
5149,9439,2023-07-11
9762,18157,2023-12-07
11183,18549,2024-03-16
903,39880,2023-09-26
9265,24768,2024-07-03
10750,38882,2023-12-31
820,2564,2023-07-16
10788,8499,2024-02-29
11649,8132,2023-09-24
7796,25108,2024-01-15
1311,28794,2023-07-10
4146,2697,2023-12-11
2292,23706,2023-07-24
2901,23398,2023-09-02
9065,7705,2024-05-07
1067,16443,2024-02-23
11097,9766,2024-06-09
5729,10003,2024-02-23
13799,11391,2023-07-22
7578,18947,2023-12-27
2218,6642,2024-05-01
8885,33710,2023-08-16
11628,39310,2024-04-04
319,15625,2024-02-09
13936,9967,2024-02-03
9127,23815,2024-02-22
1909,34190,2024-01-20
13096,5766,2024-06-03
1201,30223,2023-07-19
219,17224,2023-12-27
3341,36770,2023-12-09
13475,12648,2024-04-10
3026,38017,2023-08-30
13662,4960,2023-09-23
12412,27258,2023-08-04
3066,31985,2023-07-05
2112,22213,2023-09-14
7510,27216,2024-03-09
2510,36658,2023-07-07
12877,29058,2023-12-16
3191,34095,2023-11-07
1704,38670,2023-11-15
812,36127,2024-06-22
3656,34354,2024-04-25
9303,13501,2024-05-21
11852,16773,2023-09-29
13720,3333,2023-12-10
12988,22219,2024-05-13
12757,35589,2024-03-09
6877,15473,2024-01-17
10247,4960,2023-07-20
1143,17444,2024-02-14
9644,25875,2023-12-10
11713,1302,2023-12-12
8402,43320,2024-02-17
10382,24081,2024-05-23
8000,20684,2024-02-23
10088,29657,2023-10-28
10433,22456,2024-06-15
5673,4113,2024-07-03
13929,16883,2023-10-15
1715,32146,2024-03-06
6643,41389,2024-05-31
7476,32736,2024-04-09
4875,7246,2024-01-14
11237,2106,2024-02-05
3887,42514,2023-11-28
13854,21712,2024-04-11
3036,5631,2024-03-21
5790,3207,2024-02-05
6496,18954,2024-02-01
13192,35397,2024-05-10
9264,10069,2023-12-03
6292,13395,2024-02-01
11353,1068,2024-05-30
5545,15246,2024-06-23
9070,9860,2023-10-22
8527,29165,2023-12-08
5969,39411,2024-04-28
1648,15378,2023-10-06
12865,36835,2023-12-04
1107,33716,2023-12-09
8473,20774,2023-08-11
1976,33940,2023-12-27
6894,6115,2024-04-28
13335,32940,2024-05-25
13770,12819,2023-08-20
4681,9336,2024-03-08
8717,42820,2024-06-14
8525,6210,2023-10-28
6542,43149,2023-09-13
2440,3578,2023-12-09
170,8381,2023-11-26
9643,4077,2023-10-31
5972,32926,2023-11-18
6880,40546,2023-12-29
5017,41206,2024-04-02
8185,11096,2024-03-13
2425,19180,2024-05-20
4781,39969,2024-03-01
1997,28401,2023-09-24
12300,18762,2023-09-09
4765,41810,2024-03-25
7238,1811,2023-12-27
13274,21575,2024-04-04
2154,28563,2023-11-26
235,40664,2023-07-06
1884,18511,2023-11-25
11913,6954,2024-05-27
111,39092,2023-12-15
13469,22132,2023-07-09
12635,26884,2023-12-25
559,38374,2024-04-09
4566,5892,2023-10-24
1922,35845,2023-10-04
11315,18729,2024-05-26
8806,33388,2024-06-08
6051,11095,2023-08-25
184,2408,2024-01-23
4910,12645,2023-10-13
2946,35773,2023-08-04
2938,20299,2024-01-25
13012,43447,2024-04-06
10171,36808,2024-07-03
12458,34073,2024-06-19
9212,38399,2023-11-24
12021,28670,2024-04-12
6638,30162,2023-09-19
5996,7283,2023-08-19
1064,26540,2023-09-25
1189,3308,2024-01-07
6219,17746,2024-04-28
7442,39434,2023-07-01
3290,37063,2023-11-15
1499,34556,2023-11-13
11651,1074,2024-06-26
7035,32684,2023-12-01
4385,25742,2023-12-09
4077,22287,2023-07-19
12610,3600,2024-05-23
12300,27294,2024-02-28
5650,15390,2023-11-06
8049,44114,2023-12-23
12843,12319,2024-04-05
4808,3056,2023-09-22
3187,17044,2024-02-07
4254,6321,2024-05-20
6403,39282,2023-11-22
10361,4643,2023-10-14
7573,27159,2024-05-20
8571,9322,2023-07-11
5028,14433,2023-12-13
5021,22758,2024-01-12
9474,37235,2024-02-16
4064,26045,2023-11-24
3060,21972,2024-06-23
4414,25728,2024-02-23
9070,22560,2023-07-13
7203,8285,2024-02-04
9236,43527,2024-03-13
4034,17666,2023-07-02
139,27477,2024-01-26
1905,10992,2024-06-29
4661,19562,2024-02-10
10368,4512,2024-01-10
11785,10797,2024-01-12
9116,3882,2024-03-16
2004,15669,2023-08-26
6459,35182,2023-10-21
2676,34313,2024-01-29
786,28107,2024-04-04
12306,27223,2024-02-29
13773,15730,2023-10-25
1026,4785,2023-09-25
13223,38395,2024-07-01
8005,37283,2024-03-19
13956,33914,2024-04-25
6477,9103,2023-10-21
3501,38219,2023-12-11
8434,17951,2023-07-04
1127,4508,2023-10-26
1406,37017,2023-07-23
8674,13524,2024-02-18
3216,24668,2023-09-28
1968,3993,2024-03-11
11875,41291,2023-09-30
9202,8028,2023-12-02
10165,22145,2024-05-02
6876,25531,2023-10-23
3843,15306,2024-01-23
372,43562,2023-09-19
10264,21732,2023-10-11
1954,20674,2023-09-18
11323,33298,2023-10-11
11658,25843,2024-02-25
6024,23828,2024-03-21
6887,37503,2023-08-02
4808,26174,2023-08-04
10469,18910,2024-03-05
4770,31008,2023-08-19
1265,12986,2024-04-05
8776,22526,2024-02-27
10812,35511,2023-11-29
9469,37404,2023-11-24
12766,37194,2023-08-08
12545,41430,2024-01-05
10775,3831,2023-07-25
10163,534,2024-02-29
5403,20947,2024-02-08
2557,23505,2024-02-15
13745,28256,2023-11-30
9917,36856,2024-04-13
13587,41722,2023-10-16
382,41851,2023-08-02
6048,35124,2024-06-27
4377,34724,2023-10-19
2002,35740,2023-10-29
1256,5540,2023-07-16
224,7494,2024-02-12
6432,35605,2023-07-11
2458,21312,2024-01-19
8246,37708,2024-01-18
6078,3645,2023-10-06
238,20446,2023-10-24
8302,35935,2024-04-06
7564,9512,2024-06-13
339,184,2024-02-17
1021,9476,2023-10-19
3273,19231,2024-06-16
2271,26009,2023-07-12
5097,11333,2023-07-21
981,42757,2023-11-04
8627,4723,2024-04-10
10338,15195,2023-10-29
3493,26632,2023-11-01
13816,27913,2023-08-02
12237,17167,2023-12-17
8592,15977,2023-09-15
9194,38624,2024-04-22
2749,12047,2024-05-25
12079,33445,2023-09-01
7487,23635,2024-03-26
12329,4091,2024-02-01
1466,30009,2024-01-06
7230,22108,2023-09-13
415,8383,2023-12-21
4749,9035,2023-09-05
12346,8527,2023-10-01
5395,24074,2023-08-22
6856,1111,2023-10-02
6949,16446,2023-10-21
5600,387,2024-02-14
9418,18585,2024-03-06
10865,34452,2024-01-25
6648,30550,2023-12-29
4137,6322,2024-03-23
11654,24441,2024-04-06
9104,31567,2023-12-02
13577,41447,2023-09-21
7593,32522,2024-01-02
6731,23799,2024-06-13
7457,13566,2023-11-16
106,23028,2023-08-24
289,41501,2023-07-19
2632,32096,2024-06-12
2937,5632,2024-06-10
2324,24330,2024-03-23
3104,43021,2023-11-19
8079,37938,2024-05-11
13038,6788,2023-12-11
2172,38001,2024-03-08
7940,26876,2024-02-17
3962,24515,2024-04-22
13502,22581,2024-06-27
4968,20292,2023-08-29
8730,4289,2023-07-22
392,6735,2023-11-03
13190,17465,2023-10-11
5951,39009,2024-02-06
9131,7815,2023-10-18
1110,43155,2023-08-27
1479,7852,2023-09-03
9684,1601,2023-08-27
8840,6867,2023-12-05
2445,3693,2023-09-14
12803,20374,2023-07-19
1364,33101,2024-01-06
1355,14848,2024-03-06
7796,14508,2024-06-24
8471,9964,2024-06-27
4658,6107,2024-07-08
6992,7334,2023-09-17
10697,31914,2023-09-22
13689,31284,2023-12-19
5767,39424,2024-01-28
12718,38077,2024-07-08
10496,29816,2023-11-26
5688,20585,2023-07-10
11959,25383,2023-07-30
6250,1065,2024-04-05
5638,41849,2023-08-24
7335,43884,2024-06-24
4778,6821,2023-11-04
1976,8513,2023-12-27
12583,36726,2024-02-17
8808,19616,2023-10-01
10174,39777,2023-07-08
10839,17885,2024-03-03
3904,17953,2024-05-26
5902,9712,2024-01-12
4978,20474,2023-12-10
7301,18250,2023-08-09
4250,9598,2024-03-10
4768,21985,2023-09-23
12703,16389,2024-03-28
13841,40728,2023-09-16
11766,18783,2024-01-29
13305,6609,2024-04-29
1504,33116,2024-03-11
9981,42774,2023-09-29
12951,6501,2024-01-09
5292,35343,2024-03-09
7547,20210,2024-04-03
8813,20978,2023-11-20
10947,38041,2024-02-29
2267,41463,2024-01-28
13253,3522,2024-01-11
374,1301,2024-03-26
11251,27076,2024-05-24
4072,23980,2023-07-19
2764,30803,2023-08-09
11180,12226,2023-10-06
7920,11482,2023-07-04
10038,21218,2023-08-02
4076,37154,2024-04-24
4864,14756,2023-12-12
5342,24915,2023-07-27
10648,35593,2023-12-20
4522,26270,2024-06-01
13556,38733,2023-10-21
6230,24556,2024-07-07
5668,19875,2023-10-03
4226,36536,2024-05-14
9995,7926,2024-02-18
13826,3108,2023-11-11
7284,20853,2023-11-01
10973,30184,2024-07-06
11182,27618,2024-06-15
13762,8723,2024-05-18
4630,22632,2024-06-17
2871,31623,2023-10-24
9406,7884,2023-07-13
11275,19709,2024-05-15
12546,17198,2023-12-12
12530,21135,2024-01-24
7792,40387,2023-09-23
8481,33551,2024-03-04
757,14643,2023-08-25
8766,20440,2023-12-19
8139,32244,2023-11-18
4313,40558,2023-11-09
9710,24584,2024-01-17
5155,28350,2024-07-02
10995,14003,2024-04-14
11462,19524,2024-05-04
5969,5008,2024-06-21
5676,20436,2024-06-09
12101,40344,2023-12-26
2109,25094,2023-07-29
3884,11295,2024-05-02
13092,38406,2024-05-01
10730,10909,2024-07-01
9198,12700,2023-08-05
13743,34634,2023-10-17
7243,1377,2024-05-11
7861,14256,2023-11-23
11500,13648,2024-04-01
2459,38177,2023-11-23
3724,8164,2023-12-15
6014,39052,2024-03-13
5770,34745,2024-03-31
11759,6444,2023-09-25
8967,13325,2023-12-01
13716,21144,2024-04-10
6733,40364,2024-05-10
4746,4921,2024-05-14
704,17376,2023-10-06
8035,37997,2024-01-27
10443,11749,2023-08-17
3961,28536,2024-05-13
466,15716,2024-03-30
7093,6451,2024-01-10
710,25011,2024-03-08
7006,21,2024-04-08
6105,14718,2024-03-18
2348,42886,2024-03-18
5037,9665,2023-07-31
12425,1100,2023-10-13
959,23226,2024-06-14
1363,2638,2024-05-07
7549,41350,2023-12-16
13761,40513,2024-02-21
9071,19798,2024-03-30
4666,40226,2024-06-07
12465,10808,2024-02-15
5324,17739,2023-07-23
2332,6403,2023-12-11
4149,4522,2024-04-06
13182,8383,2023-07-07
1030,37122,2024-01-26
12267,15066,2024-03-09
6489,19935,2023-11-10
7986,14426,2024-03-30
10625,13112,2023-10-14
420,40800,2024-02-17
9821,15511,2023-08-02
11767,37852,2023-09-17
7869,8817,2023-08-04
3956,12318,2023-10-18
2080,2176,2024-05-16
5027,11342,2023-09-01
4698,25655,2024-05-23
2873,21609,2024-04-22
9557,17580,2023-12-25
8927,30195,2024-06-28
12990,34838,2024-02-17
7849,3359,2023-10-12
4173,18823,2024-04-19
12948,41577,2023-08-04
1462,37013,2024-01-10
4137,19728,2023-12-21
2670,34580,2023-10-10
6849,31019,2024-05-19
11890,16556,2024-04-18
1676,5907,2023-09-23
2081,40752,2024-01-17
2335,4064,2023-12-20
4061,43215,2023-07-29
10392,8645,2024-04-22
7699,42379,2023-08-25
8415,8143,2023-07-16
6063,31645,2023-11-17
13088,33522,2023-09-04
12283,11565,2023-11-24
9138,39620,2023-12-05
7588,5105,2023-09-07
4198,27300,2023-07-23
2171,13422,2024-01-06
5326,23212,2024-03-04
3089,11203,2024-05-04
3839,43872,2023-11-22
11043,42186,2024-04-30
5689,41128,2023-12-24
7626,3686,2024-01-11
7466,24662,2023-07-13
1739,42638,2024-06-28
12658,18367,2023-12-13
3239,37713,2023-11-27
337,24277,2024-06-05
4180,15411,2023-08-14
8049,9679,2023-12-21
7364,24576,2023-12-14
7225,41402,2024-01-13
6923,41231,2024-01-22
8457,13889,2023-09-20
8939,16728,2023-09-06
6426,3082,2023-10-05
3607,23022,2023-12-14
13492,9450,2023-09-15
1594,15658,2024-02-22
10386,35060,2024-01-12
2253,1533,2024-04-16
10259,37131,2023-11-13
12212,16016,2024-05-03
5257,37757,2024-04-21
10545,6345,2024-07-03
4134,41199,2024-07-01
2130,9107,2023-08-05
11558,34207,2024-03-04
