voter_uid,reviewer_uid,mid,vote
113,5896,12805,0
5,5897,4618,0
5150,5897,2551,1
2,5897,14112,1
13614,5897,14382,0
5,5898,2573,0
2,5898,19458,1
3,5898,11843,0
5396,5898,13356,1
5,5898,12142,0
3,5898,11743,1
3,5899,8490,0
11722,5899,3370,0
9164,5899,1663,0
2603,5899,4939,0
4,5899,17051,1
1,5899,244,1
4489,5899,18499,0
4,5899,3752,1
3,5900,13416,1
1,5900,12035,0
672,5900,3902,0
7621,5900,4575,0
3,5900,4814,1
4,5900,4584,1
8041,5901,13789,1
3,5902,9596,1
3,5902,7286,1
2,5902,9170,1
2,5903,19440,0
4,5903,11418,0
4,5903,16355,1
11565,5903,8492,0
3705,5903,7170,0
2,5904,13302,0
2,5904,18860,0
4339,5904,389,1
5,5905,8897,1
5,5905,10214,0
4724,5905,17244,0
4,5905,1629,0
10100,5905,19963,1
10042,5906,12143,1
2,5906,17580,0
5,5906,15976,1
11180,5906,17165,1
9829,5906,9173,1
1,5906,5666,0
3,5906,1422,0
3459,5907,15760,1
13619,5907,4294,0
4,5907,13808,1
1,5907,5889,0
13430,5907,5122,0
3,5907,7410,1
3504,5907,9865,1
5,5907,901,0
3,5907,17699,0
4,5909,268,0
1,5909,10446,1
13492,5910,3960,0
5,5910,7921,0
3,5910,2276,0
1,5910,11970,0
8384,5911,7192,0
2,5911,18441,0
1,5911,8276,0
9852,5911,10935,0
8088,5911,14313,1
11953,5911,8589,1
2,5912,8278,0
4,5912,15332,1
1138,5912,15102,1
4,5912,1487,1
1,5913,4883,1
1,5913,10420,1
941,5913,3569,0
6779,5913,16763,1
3,5913,12984,1
8626,5913,18300,0
5004,5914,10820,0
9631,5914,18416,1
4558,5914,18769,1
231,5914,3515,1
2,5914,8973,0
5,5914,14109,1
6636,5914,7106,0
4646,5914,7664,0
13431,5915,5743,0
4,5915,9030,0
4,5915,6004,0
6434,5916,13342,1
5,5917,14743,0
3,5917,15075,1
4,5917,10468,1
2,5918,12434,1
2,5918,1978,0
10681,5918,10339,1
6090,5918,2883,0
10937,5918,15794,1
3595,5919,4052,0
3,5919,17773,1
9137,5919,13265,1
3,5919,19035,1
1,5919,958,1
2963,5919,12059,1
2,5919,1389,1
5,5920,3021,1
9075,5920,11915,1
10974,5920,15268,1
5466,5920,656,0
5,5920,19426,0
5,5921,19822,0
5,5921,1680,1
10871,5921,4726,1
2,5921,14269,1
3,5921,7218,1
11979,5921,16768,1
5,5921,1230,1
9776,5922,12402,1
1607,5922,11517,0
13784,5923,15301,0
5,5923,2766,1
2,5923,12128,0
4,5923,19677,1
4,5924,15631,1
1,5924,5334,1
2,5925,17466,0
1,5925,1425,1
5,5925,15416,0
2,5925,8718,0
6408,5926,3894,1
3900,5926,10606,1
3,5926,18657,1
13623,5926,10454,1
6824,5926,6769,1
3,5926,1612,0
2650,5927,10113,0
6005,5927,11148,0
1389,5927,11551,1
10354,5927,5062,0
2,5927,11859,1
1,5927,8323,0
2,5927,846,1
1574,5927,10804,0
10607,5928,6881,0
1,5928,11058,1
11375,5928,10332,1
11154,5928,7934,1
8015,5928,4730,1
1,5928,16409,0
13061,5929,6796,0
4,5930,18733,1
5,5930,10964,0
2,5930,13329,0
868,5931,925,0
4,5931,3356,1
3,5931,9016,0
8810,5931,19132,1
6946,5931,13375,1
8714,5932,17620,0
1,5932,13539,0
5,5932,14449,1
3536,5933,11456,0
1,5933,2397,0
4,5933,490,1
3,5933,13404,0
1016,5933,5333,1
13855,5934,1174,1
12503,5934,14127,0
4,5934,5295,0
2978,5934,2820,0
4,5934,3500,0
2,5934,19493,1
4785,5934,17720,0
4,5935,19242,0
4249,5935,14727,0
5810,5935,17009,1
11644,5935,4183,0
5658,5935,1123,1
3330,5935,13070,1
2039,5935,11347,1
13183,5935,16360,1
2,5935,3768,1
10148,5937,17861,0
2,5937,15184,0
1552,5938,1000,0
3,5938,3095,1
4,5938,16819,0
1,5938,10552,1
12480,5939,18169,1
4,5939,14614,0
4,5939,10028,0
4,5939,8079,1
12170,5939,18526,1
2,5939,11156,1
5,5940,7666,1
4374,5940,9380,1
5,5940,5162,1
10716,5940,12231,0
5,5941,5360,1
4,5941,14843,0
11874,5941,13155,1
3,5941,643,0
5998,5941,14047,1
3,5941,17896,0
12463,5942,6004,1
2,5942,3647,0
703,5942,917,1
718,5942,3678,0
5,5942,3260,1
4,5942,5060,1
2,5942,12498,1
9486,5942,7457,0
7982,5943,96,0
9526,5943,3451,0
12592,5943,2624,1
3656,5944,18206,1
1790,5945,9623,0
2,5945,9526,1
4,5945,1866,1
5,5946,3784,0
2,5946,8703,1
10313,5946,3848,0
3770,5946,11650,1
2,5946,4047,0
7380,5947,3195,0
458,5947,479,1
6636,5947,16820,1
10123,5947,9772,0
1,5947,9807,0
4,5947,7463,0
3,5947,16548,1
2,5948,2276,1
4938,5948,5722,0
366,5948,19647,1
5,5948,11153,0
5,5948,17135,0
3,5949,6126,1
4694,5949,2965,1
2,5949,8931,1
1,5949,15489,1
13450,5949,17290,0
5,5949,5461,0
5747,5949,11815,0
4,5950,3307,1
2527,5950,5319,1
3,5951,2427,1
1097,5951,15733,1
5924,5951,19132,0
2,5951,1157,0
3,5952,14666,0
4971,5952,19802,1
5507,5953,5785,0
5,5953,8828,1
2408,5953,19173,0
3112,5953,19185,0
4,5954,6311,1
2,5954,17626,0
3,5954,4733,0
5,5954,10165,0
1,5954,1259,0
2,5954,14279,0
13549,5955,8761,0
1,5955,5863,1
1,5955,3258,1
4,5955,143,0
7718,5955,1433,0
9570,5955,15552,0
4623,5955,16068,1
4,5955,3389,0
12027,5956,13418,0
5745,5956,16992,0
9020,5956,19265,1
8072,5956,8337,1
1579,5956,5988,1
13653,5956,19179,1
4,5957,1639,1
5,5958,534,0
8634,5958,12614,0
11233,5958,7020,1
2,5959,12845,0
11660,5959,7599,1
4,5959,8485,0
4665,5959,1822,0
2,5959,1011,0
1,5960,3881,1
4,5960,15936,1
4,5960,12183,0
4429,5961,18510,0
9203,5961,7382,0
8786,5961,10878,1
4,5961,19719,1
1,5961,8244,1
4,5962,14625,1
3,5962,19840,0
4,5962,18813,1
4,5962,1314,0
2,5962,9153,0
6480,5962,6444,1
11040,5962,16187,1
3,5963,5790,0
2,5963,9620,0
4,5963,18190,0
10262,5963,14086,0
4,5963,7558,0
5,5963,3136,0
2867,5963,5265,1
13715,5963,14917,0
3,5963,982,1
8107,5965,10574,1
2,5965,9423,1
4,5966,11394,1
4,5966,5936,1
6845,5966,2037,1
11249,5966,12296,1
5,5967,4812,0
11852,5967,6417,0
4,5967,12360,1
4,5967,5874,1
3,5967,1424,0
10382,5967,16706,0
8873,5968,7259,0
7625,5968,2930,0
2,5968,17169,0
11013,5968,19292,1
3,5969,12576,1
3345,5969,8943,1
7920,5969,16231,0
2,5969,8935,0
2,5969,14939,0
6600,5969,7103,0
2,5970,10304,1
2,5970,6317,1
3567,5970,13757,1
4,5970,2694,1
2,5970,4602,1
12712,5970,17361,0
3,5970,16009,1
12543,5970,6643,1
1,5971,1974,1
3202,5971,2038,0
4,5971,11605,1
2933,5972,8639,1
3,5973,16157,1
13794,5973,1690,1
504,5973,18785,1
3,5974,10007,0
2929,5974,1679,1
1,5974,1261,0
3,5974,3526,1
6222,5974,18538,1
3975,5975,7329,1
4,5975,19060,0
5,5975,920,1
12181,5975,9718,1
3,5975,1424,0
5,5975,7509,1
2,5975,3914,0
13204,5976,12008,1
8082,5976,2435,0
13749,5976,10755,1
3252,5976,8576,0
4,5976,7714,1
3,5977,13135,1
2836,5977,9148,1
8758,5977,13875,1
5,5977,13469,0
3,5977,6658,0
5051,5977,408,1
3,5977,15620,1
880,5978,860,0
13470,5978,188,0
2,5979,19264,0
2,5979,16238,0
8431,5979,5902,1
5,5979,16819,0
5,5980,8867,1
4,5980,18683,0
4,5981,7425,0
6781,5981,8644,0
4,5981,6055,1
11423,5981,1442,1
4,5982,19580,0
1,5982,3096,1
8180,5982,6057,1
2,5982,17656,0
8200,5982,13413,0
1,5982,18180,1
13009,5983,11072,1
5,5983,12046,1
1,5983,6480,0
13855,5983,10069,0
12146,5983,10450,0
7385,5983,2252,0
1435,5983,3138,0
8540,5983,12880,0
5217,5984,16415,0
4,5984,8864,0
1,5984,4821,0
11559,5984,15314,0
13305,5984,14286,1
7010,5984,14519,1
9863,5985,16068,0
3,5986,19259,1
11019,5986,6429,0
4,5986,853,1
3,5987,4342,1
4766,5987,8093,0
11270,5987,1185,0
5,5987,7067,0
3,5987,738,1
1,5988,8142,0
2204,5988,2852,1
2803,5988,1908,1
4,5989,16339,1
2,5989,10368,0
2,5989,16869,1
1,5989,1566,0
4,5989,16256,0
7914,5990,15319,1
2,5990,10662,0
3,5990,8170,1
5,5990,3873,0
1,5990,6043,1
13142,5990,18942,0
2,5990,18852,0
10671,5991,5093,0
1,5991,3759,0
9429,5991,1783,1
2,5991,6694,1
5,5991,19927,1
10660,5991,19734,1
1,5991,737,0
2,5991,14126,0
3348,5991,19863,0
4,5993,5632,1
2945,5993,5842,1
1,5994,17068,0
7306,5994,6664,1
12998,5994,6532,0
2,5994,5151,0
10027,5995,603,0
2,5995,4821,0
8092,5995,1620,1
1,5995,10010,0
11433,5995,9593,0
447,5995,10122,1
1,5996,13994,0
1,5996,8599,0
5,5996,14692,1
4,5996,12485,1
2,5997,14038,1
2,5997,1621,0
5,5997,16826,1
5954,5997,8929,1
13522,5997,2933,0
6507,5997,8421,0
4,5998,16722,1
4,5998,9083,1
5028,5998,9826,1
4999,5998,15264,0
349,5998,393,0
2,5998,18315,1
5768,5998,14087,1
11706,5998,5428,0
11400,5999,6839,0
268,5999,3658,1
1,5999,10514,0
5,6000,14960,0
3411,6001,8254,1
9313,6001,2694,1
1355,6001,6007,1
525,6002,14259,1
5,6002,17273,1
7008,6002,7386,1
2,6002,16478,0
4,6002,13624,1
3,6003,12717,1
3,6003,3846,1
8304,6003,17725,1
6257,6003,12902,1
5,6003,18108,1
3,6003,8702,0
4,6003,9536,1
2,6004,7771,1
5,6004,2564,0
8891,6004,12406,1
2127,6004,15434,1
3,6004,8461,1
13168,6005,16336,0
5,6005,426,1
4,6005,13204,0
2,6005,15329,0
6538,6005,9489,0
2597,6005,3613,1
3,6005,985,1
1041,6006,17427,1
4,6006,18338,0
2224,6007,630,1
3366,6007,1458,0
10671,6007,747,1
12431,6007,19642,1
5,6008,11490,1
3,6008,16955,0
5,6009,6173,1
757,6009,4310,0
7419,6009,15800,0
7895,6009,12132,0
13294,6010,5648,0
1,6010,11206,1
1,6010,6907,0
9938,6010,2062,1
9440,6010,12710,1
12421,6010,15094,0
1,6011,5105,0
5969,6011,7672,1
5534,6011,14148,0
5166,6011,1892,1
2778,6011,17926,1
1391,6011,12319,0
10061,6011,8432,1
7706,6011,18917,0
4,6012,10069,1
13001,6012,17915,1
4,6012,6447,0
4,6012,8576,0
8750,6012,16732,1
335,6012,14851,1
1,6013,19255,0
9852,6014,7889,1
1,6014,11689,0
12001,6014,17762,0
3,6015,16944,1
1,6015,18624,0
2,6015,16791,1
3,6015,4060,1
2,6015,15619,1
7145,6016,2178,0
5,6016,9008,0
11423,6016,7620,1
3,6017,5701,1
1,6017,4065,0
7270,6017,1941,1
3143,6017,11754,0
4786,6017,16732,0
3,6018,13411,1
5,6018,5830,1
9239,6018,14892,0
10300,6018,15205,0
1,6018,18421,0
3,6018,12159,0
5604,6018,12010,1
3117,6019,6227,1
5,6019,10281,0
2,6019,4146,0
5,6019,9603,1
1376,6019,19186,0
2,6019,2876,0
5,6019,8266,0
3,6019,15956,1
11746,6019,6683,0
3,6021,9426,1
11693,6021,6144,0
5,6022,334,0
3,6022,3592,0
2,6022,15438,1
3,6022,641,0
4,6023,1854,0
13460,6023,3408,0
1,6023,17872,1
1,6023,3688,0
3,6023,4667,1
6508,6023,18223,1
5,6024,10298,0
3,6024,18802,0
4,6024,6244,0
4,6024,9730,0
2,6025,5673,1
5762,6025,18991,1
938,6025,4870,0
3,6025,9858,1
867,6025,19224,1
2,6025,3309,0
502,6026,17978,0
4,6026,3274,1
5,6026,19436,1
10328,6026,9727,0
11005,6026,2493,0
8211,6026,3980,1
5122,6026,1389,1
1559,6026,17145,1
2,6027,14636,1
2,6027,12867,1
4,6027,16888,0
8333,6028,13857,1
1,6029,401,0
3,6029,16803,0
9661,6029,19564,0
2,6030,17635,0
4,6030,5998,0
5389,6030,1448,1
6895,6030,19723,0
4,6030,6238,1
4122,6031,10990,1
4093,6031,13749,1
1,6031,11385,0
5,6031,12133,1
1,6031,9742,0
5,6031,13720,1
13356,6031,15573,1
13178,6032,9941,1
3468,6032,2993,0
4,6032,16099,0
3863,6032,5441,1
1409,6032,18152,0
1936,6033,3664,1
13454,6033,108,1
3,6033,6121,0
2,6033,17507,1
4706,6033,3240,0
1,6033,4408,1
6799,6033,12201,0
3,6034,6711,0
1,6034,7121,1
1,6035,16767,1
3,6035,16194,0
8135,6035,6403,0
5,6035,2728,1
8175,6036,8310,0
12109,6036,17593,1
2791,6037,6652,0
8237,6037,10449,1
7753,6037,17186,0
4,6037,5977,1
5,6038,16002,0
4,6038,14354,1
1,6038,8311,1
10656,6038,10283,0
1,6038,14722,0
4,6038,303,0
11791,6039,18080,1
9882,6039,1645,0
13090,6039,7782,0
7630,6039,3058,1
2,6039,1384,1
1,6039,13603,0
2820,6039,10306,1
742,6039,19383,0
7477,6040,7917,0
5394,6040,8086,1
2363,6040,13774,0
4,6040,16618,0
2,6040,17187,0
7929,6040,10788,1
5,6041,14205,0
5,6042,11350,1
8449,6042,14553,0
8795,6042,12203,1
4,6043,16185,1
2,6043,17715,0
7725,6043,16914,1
2982,6043,12802,0
3,6043,9740,1
5,6044,12524,0
12701,6044,17375,0
4734,6044,13047,0
7531,6045,6228,1
10979,6045,3640,1
5447,6045,8944,1
5225,6045,14894,0
5,6045,4762,0
6002,6046,17677,0
5,6046,13393,1
1,6046,8591,0
3298,6046,6040,1
8019,6046,8971,0
11730,6046,1261,0
4119,6046,11682,1
4,6047,19555,0
2,6047,311,1
3,6047,742,1
2,6047,5980,0
10608,6047,5927,1
2080,6047,6652,0
1,6047,10119,1
4305,6047,10489,0
2,6047,17473,0
2,6049,14620,1
4,6049,2694,0
5335,6050,337,1
3468,6050,8486,0
1,6050,4957,0
5098,6050,13911,0
7163,6051,9810,0
3,6051,8462,0
2,6051,12447,0
2,6051,13712,1
4594,6051,4388,1
2,6051,8659,0
6923,6052,12203,0
1257,6052,7262,1
13055,6052,2562,0
3,6052,5951,0
5,6053,7139,1
4695,6053,1066,0
12418,6053,13797,1
8032,6053,14282,0
13585,6053,2318,1
4,6053,5848,0
5926,6054,1833,0
2,6054,13856,1
3566,6054,18604,1
2,6054,17454,1
9646,6054,12125,0
4,6054,10163,0
2,6054,16372,0
1,6054,17611,1
2979,6055,19479,0
2,6055,5723,1
2,6055,3349,1
5108,6056,6163,1
1295,6057,18821,0
829,6057,10748,1
13735,6057,3250,0
11255,6058,5074,1
1,6058,14145,0
7334,6058,2331,1
3,6058,10119,1
5,6058,17171,1
5,6059,3388,0
13053,6059,10783,1
10357,6059,14460,1
4,6059,3006,1
9087,6059,2200,1
1077,6059,875,1
4,6059,13781,0
5051,6060,14682,1
792,6060,5700,0
928,6060,9215,0
3734,6060,16743,0
9068,6060,15617,0
12366,6061,16591,0
5020,6061,14835,1
3592,6061,848,1
9467,6061,17651,1
2,6061,633,1
3803,6061,1701,1
5893,6061,560,1
4712,6062,10901,1
6901,6062,4100,1
3,6063,16097,0
2,6063,4795,0
7747,6063,14496,0
2993,6063,17489,1
1,6064,7869,0
7129,6064,8788,0
3,6065,11486,1
5,6065,5784,1
2,6065,16620,1
3,6065,18049,1
13398,6066,2693,1
7921,6066,15693,1
7262,6066,19981,1
4,6066,5728,1
3,6066,11076,1
12894,6066,13742,1
5838,6067,16651,1
3,6067,11004,0
4,6067,7859,1
13679,6067,8095,1
10545,6067,6566,0
9278,6067,10072,0
7255,6067,14868,1
2,6067,14321,1
2,6068,15095,0
2,6068,12011,1
10379,6068,2000,0
13385,6068,1476,1
3,6068,6577,1
4,6068,9313,0
2,6069,8233,1
2,6070,12719,0
7736,6070,3196,0
1,6070,17579,1
3,6071,15199,0
12926,6071,8827,1
5,6071,2608,1
2,6071,16760,1
8198,6071,16940,0
9793,6072,8602,1
2,6072,4207,0
3,6072,13367,1
5512,6073,6450,0
1062,6073,14783,1
5,6073,14191,1
3830,6073,4104,0
1,6073,6709,1
10653,6074,12894,1
5,6074,2320,0
2215,6074,9732,0
12657,6074,8671,0
11707,6074,7264,1
11440,6074,6519,0
11612,6074,11014,0
4,6075,19995,0
3,6075,4972,0
2,6075,8791,0
2749,6075,6549,0
1,6075,16206,1
3,6075,19834,1
5,6075,14694,1
4,6075,13891,0
2,6075,12871,1
10268,6077,19565,0
2,6077,5247,0
4369,6078,11414,0
4,6078,9492,1
1,6078,13146,0
11293,6078,10629,1
4499,6079,184,0
3,6079,18034,0
2776,6079,12197,1
5,6079,6224,0
4,6079,14545,0
3,6079,13976,1
9364,6080,9790,1
1,6080,10636,1
1,6080,11027,1
12312,6080,7962,1
12722,6081,13696,0
11959,6081,2968,0
4,6081,15841,1
13640,6081,11792,0
5,6081,16151,1
7600,6081,9765,0
3,6082,9789,0
5243,6082,13687,1
3,6082,9260,1
8148,6082,6027,0
6198,6082,4909,0
11580,6082,6334,0
10570,6082,17536,1
5103,6082,9405,0
6769,6083,11942,1
10520,6083,8134,1
11882,6083,4607,0
5,6084,13408,0
1,6085,15971,1
1,6085,10141,0
3453,6085,5392,0
1,6086,18840,0
2900,6086,12998,0
1824,6086,8458,1
8664,6086,17902,1
6258,6086,9895,1
5640,6087,15603,1
5152,6087,12846,1
13422,6087,2216,1
2,6087,3824,0
11791,6087,13939,1
1,6087,8881,0
5278,6087,18305,0
1,6088,5185,1
7539,6088,6641,1
3,6088,3551,0
11104,6088,17559,0
1,6088,4491,0
4,6089,8415,0
10416,6089,2856,0
2,6089,6887,0
1,6089,2354,1
600,6089,9924,1
4,6089,7432,0
2,6089,8797,1
13417,6090,16567,1
3,6090,12888,1
2,6091,1704,1
1,6091,7133,1
3821,6091,14683,1
1,6091,15674,1
385,6092,7729,0
1,6092,12497,1
5,6093,11089,0
6030,6093,9860,1
1832,6093,3616,0
3,6093,19347,0
5,6094,8006,0
1,6094,830,1
4,6094,8858,1
145,6094,19433,0
4,6094,11243,0
364,6094,18564,1
11938,6095,2301,1
8140,6095,3748,1
2,6095,7188,1
4,6095,19455,1
10025,6095,12727,1
5,6095,12395,1
5363,6095,18911,0
5,6095,11990,1
7865,6096,1421,0
504,6096,16707,0
11026,6096,1745,1
3347,6096,2704,1
11878,6096,16062,1
3,6096,9333,0
3328,6097,13708,1
12355,6098,14236,0
2,6098,11183,0
5119,6098,14294,1
4,6099,5746,0
3,6099,4689,0
3,6099,12031,1
1,6099,12201,0
4174,6099,7585,0
2,6100,9937,1
12167,6100,19075,0
13578,6100,13789,1
7563,6101,17333,0
4518,6101,2371,0
4,6101,6689,1
4905,6101,10670,0
3708,6101,11620,1
6652,6102,8136,1
1,6102,16655,1
1003,6102,12203,1
3,6102,6526,0
5768,6102,18590,0
2,6102,11240,0
4,6102,11498,1
5,6103,9063,0
1833,6103,5804,0
7590,6103,17285,0
4,6103,3007,0
4,6103,6178,1
5,6103,19564,0
1183,6103,12562,0
7762,6103,13328,1
8245,6103,3391,1
1,6105,10399,0
4,6105,17479,1
2,6106,1920,1
1,6106,16487,1
4,6106,13278,0
2,6106,4228,1
6681,6107,769,1
5,6107,6104,0
1,6107,6973,0
2,6107,17727,1
2,6107,11351,1
4,6107,9240,1
2780,6108,7065,0
1,6108,19775,0
1,6108,4869,0
1837,6108,2304,0
5,6109,10604,0
8334,6109,17882,0
13117,6109,516,0
2,6109,6339,1
9621,6109,18343,0
1,6109,15478,1
4,6110,10894,1
13232,6110,18396,1
5592,6110,8635,1
1,6110,13636,0
5,6110,1653,0
7797,6110,18881,1
5,6110,13001,0
1,6110,19849,1
2537,6111,686,0
4,6111,17818,0
3857,6111,11148,0
12382,6112,12791,0
4,6113,2789,0
1,6113,19322,0
2443,6113,14020,0
951,6114,14047,0
5,6114,7137,0
1,6114,778,1
8675,6114,13371,0
12590,6114,3446,0
5,6115,4876,0
1,6115,10531,0
7314,6115,10207,0
9396,6115,9702,0
1,6115,3091,1
4,6115,1717,0
8589,6115,2719,1
7343,6116,14205,1
1,6116,4400,0
2,6116,10027,1
4,6116,6560,0
5,6116,1574,1
7489,6117,17774,0
3,6117,8893,0
1789,6117,15520,0
13168,6117,16626,1
13387,6117,8661,0
12210,6117,8114,1
8654,6117,12801,0
5,6118,11436,1
3,6118,2531,0
5886,6119,1954,0
5,6119,3691,1
6196,6119,17572,0
4611,6119,13732,0
8990,6120,11211,1
287,6120,15337,1
3,6121,13245,1
1,6121,1734,1
5,6121,17241,0
10073,6121,10424,0
5,6122,14237,0
948,6122,12194,1
562,6122,1433,1
2,6122,16863,0
2,6122,7988,1
12904,6122,12385,1
5,6123,9858,0
3,6123,18881,0
1,6123,446,0
1,6123,11468,0
4,6123,9582,0
368,6123,12616,1
9935,6123,497,0
11933,6123,7745,0
764,6124,12608,0
3,6124,18557,0
1331,6124,1614,1
2852,6124,13017,0
12981,6124,8739,0
4,6124,8568,0
1,6125,18609,0
3792,6126,9096,1
4221,6126,17928,1
7405,6126,6123,0
12064,6127,1668,0
5330,6127,5226,0
2,6127,1926,0
1,6127,7925,1
8904,6127,7,1
5,6128,471,0
3,6128,3601,1
1,6128,16397,1
5,6129,14833,0
2,6129,4033,1
6946,6129,12338,0
2645,6129,3178,0
12614,6129,19238,1
3,6130,8300,1
7965,6130,18099,0
3,6130,10254,1
1,6130,10340,0
5,6130,16944,1
5,6130,8842,0
2259,6130,16330,1
7985,6131,19077,1
3107,6131,13223,0
1,6131,9189,0
12181,6131,2303,1
1,6131,15624,1
1,6131,13126,0
3348,6131,12879,1
1110,6131,1984,1
2154,6131,11177,1
5,6133,16132,1
13650,6133,19554,1
5842,6134,7362,1
7226,6134,18867,1
2595,6134,12213,0
1,6134,16668,1
3351,6135,3721,0
5,6135,7311,1
2963,6135,19981,0
5,6135,15607,0
1,6135,10283,1
1,6135,14958,1
1,6136,17829,0
2,6136,11026,1
2001,6136,18615,1
4230,6136,15125,0
5,6137,16642,1
2,6137,1203,1
10511,6137,5994,0
2344,6137,6426,0
12056,6137,1710,0
13084,6137,10470,0
4740,6138,5276,1
5,6138,15378,1
7481,6138,12210,1
2323,6138,8973,1
4,6138,10811,0
3856,6138,16436,0
4,6138,11618,1
4,6138,9080,1
5,6139,609,1
614,6139,16718,0
2597,6139,2383,0
3,6140,5873,0
6917,6141,7254,0
1265,6141,5711,1
6969,6141,11564,1
1003,6142,9029,1
4464,6142,17627,0
835,6142,18776,0
10794,6142,16225,0
13585,6142,13343,0
7966,6143,3911,1
10284,6143,14136,0
3,6143,9690,0
1,6143,19382,1
8757,6143,10293,1
4,6143,17428,1
9790,6143,8713,1
10136,6144,17277,1
8711,6144,4638,1
3,6144,707,1
1,6144,6903,0
5,6144,11251,0
4,6145,19961,1
5989,6145,9078,0
4527,6145,14672,1
4,6145,5395,1
3006,6145,4211,1
3844,6145,886,1
4,6145,15482,1
5,6146,9746,1
11878,6146,455,1
13831,6147,8919,1
1,6147,14472,0
3,6147,3505,0
9131,6147,2142,0
8808,6148,5831,0
3,6148,11199,1
4,6149,10942,1
1,6149,7150,1
1,6149,9320,1
1,6149,19939,1
5,6150,6864,1
4,6150,16631,0
2,6150,11260,1
8688,6150,16158,1
5111,6150,18376,0
3813,6150,18270,0
9995,6151,7294,1
3,6151,14092,0
1,6151,6120,1
5,6151,15515,1
5710,6151,13321,0
9199,6151,5073,1
11130,6151,14489,1
10336,6151,3303,1
6277,6152,13267,1
8215,6152,14154,1
4,6152,15696,1
8112,6152,4739,1
11487,6152,18644,1
2,6152,13492,1
4,6153,10026,0
1,6154,9940,0
6883,6154,11544,0
8156,6154,19126,0
3,6155,8253,1
5,6155,7012,0
12018,6155,2933,0
12636,6155,4909,0
1,6155,8609,0
1,6156,9994,0
5,6156,6054,0
5659,6156,18569,1
751,6157,3008,0
5,6157,3394,1
1,6157,2948,0
2,6157,19717,0
13104,6157,8801,1
6003,6158,15784,1
12236,6158,10114,1
2,6158,257,1
3,6158,10320,0
4,6158,10453,1
1810,6158,6852,1
6146,6158,19184,0
4,6159,6097,0
5,6159,9988,1
9756,6159,2177,1
12312,6159,15348,1
1,6159,9582,0
4913,6159,13505,1
10772,6159,18438,1
4,6159,14137,0
4,6159,2652,1
2,6161,14257,1
3,6161,2463,1
11441,6162,4642,0
3,6162,16530,0
1950,6162,14591,1
5,6162,1292,0
2,6163,16757,0
3,6163,17353,0
5,6163,10641,0
4,6163,10081,0
3,6163,10745,1
5710,6163,166,1
3321,6164,4169,1
2,6164,4414,1
4,6164,5924,0
2,6164,16607,1
8000,6165,8263,1
575,6165,6945,0
11984,6165,2904,1
6861,6165,12348,1
13575,6165,1493,1
7529,6165,13961,1
3,6166,15980,1
4,6166,12540,1
4,6166,8900,0
1,6166,3021,1
9942,6166,18249,1
3,6166,16610,0
1,6166,12954,0
2,6166,7663,0
5,6167,12009,0
10872,6167,7210,1
5,6167,12572,0
1309,6168,8215,0
11190,6169,7549,1
5,6169,7294,1
8975,6169,11836,0
12932,6170,9716,1
4,6170,2224,0
2,6170,4141,0
3,6170,17,0
1,6170,3289,0
4,6171,18943,1
1,6171,6365,0
2443,6171,7755,1
1,6171,2384,1
9507,6171,16469,0
5,6171,14169,0
4,6171,11158,0
4859,6172,18119,0
5896,6172,19609,0
4,6172,9565,0
2,6172,3939,1
11925,6172,19065,0
9047,6173,8778,0
1043,6173,18004,1
1,6173,6073,1
13289,6173,15293,0
8093,6173,6266,0
9250,6173,11775,0
1,6173,18303,0
5,6174,1876,0
2,6174,18579,1
4,6175,4733,1
3634,6175,19821,1
5978,6175,7810,0
2516,6175,791,1
4,6176,17294,0
2,6176,5570,1
1,6177,3006,1
1,6177,15159,1
2,6177,65,0
3,6177,13480,0
3,6178,11513,1
3443,6178,17995,0
6715,6178,13155,0
1,6178,8411,1
1629,6178,8496,1
5,6178,19325,0
657,6179,1543,1
3,6179,13883,0
11093,6179,784,0
3,6179,3020,1
10724,6179,6804,1
1089,6179,3267,0
4273,6179,14128,1
10882,6179,13195,1
2912,6180,17882,1
5,6180,12422,1
2,6180,10980,0
4620,6180,2581,0
4,6180,12813,1
5,6180,2918,0
3981,6181,9451,0
11329,6182,695,0
5,6182,8261,1
7497,6182,14241,0
1,6183,5303,1
12317,6183,17960,0
2,6183,11613,1
7229,6183,7873,1
2,6183,14384,1
3,6184,18051,1
3,6184,8129,1
3,6184,5057,0
3127,6185,2290,0
4,6185,17328,1
3,6185,5767,1
3,6185,11729,1
3345,6185,2813,0
1,6186,1704,0
1,6186,3144,0
3,6186,1721,0
1,6186,18790,1
5,6186,10273,0
2,6186,15362,1
4,6186,7553,0
3055,6187,18119,1
4,6187,15735,0
12035,6187,3473,1
5,6187,19288,1
3,6187,12244,0
2,6187,2309,0
7243,6187,9578,0
4,6187,16461,1
4003,6187,15310,0
3,6189,12382,0
13483,6189,7223,1
3656,6190,12312,0
3928,6190,8448,1
9570,6190,420,0
2034,6190,8425,1
4,6191,1475,1
3,6191,18860,1
1332,6191,7718,0
1,6191,8291,0
2,6191,2113,1
4,6191,1027,0
6180,6192,19277,0
10599,6192,14442,0
1,6192,2473,1
4915,6192,19966,1
4845,6193,13765,1
3,6193,9937,0
7231,6193,999,0
4228,6193,17580,0
590,6193,14676,1
1,6193,10290,1
8344,6194,364,1
5288,6194,9188,0
5,6194,11276,0
