  mid  | credit_link_id 
 28747 |          90888
 28748 |         304357
 28749 |          29611
 28750 |         283703
 28751 |         159479
 28752 |          50220
 28753 |         248808
 28754 |          33370
 28755 |         328763
 28756 |          11677
 28757 |          10146
 28758 |         320996
 28759 |         301304
 28760 |         269148
 28761 |          18506
 28762 |         231401
 28763 |          13584
 28764 |         158455
 28765 |         111149
 28766 |         276902
 28767 |          51883
 28768 |           9803
 28769 |         332356
 28770 |         156329
 28771 |          41422
 28772 |          79908
 28773 |          36808
 28774 |          40600
 28775 |         119592
 28776 |          24626
 28777 |         255324
 28778 |          27886
 28779 |         104043
 28780 |          79054
 28781 |          84997
 28782 |         117514
 28783 |          93922
 28784 |         129332
 28785 |          30411
 28786 |          29819
 28787 |          38967
 28788 |          31086
 28789 |          93937
 28790 |         114674
 28791 |         228108
 28792 |          84771
 28793 |          89931
 28794 |          38916
 28795 |          30296
 28796 |          36696
 28797 |         214827
 28798 |          93215
 28799 |          56379
 28800 |         248559
 28801 |          29108
 28802 |          47946
 28803 |          43030
 28804 |          31344
 28805 |          44672
 28806 |          84777
 28807 |         202337
 28808 |          52894
 28809 |         242575
 28810 |          81894
 28811 |          98308
 28812 |          30643
 28813 |          54118
 28814 |          72178
 28815 |          37935
 28816 |          58242
 28817 |         107287
 28818 |          65218
 28819 |         116521
 28820 |          77850
 28821 |         105246
 28822 |          71697
 28823 |          89909
 28824 |         260672
 28825 |         200114
 28826 |         188826
 28827 |           8490
 28828 |          85230
 28829 |         158852
 28830 |         294083
 28831 |          37582
 28832 |         322460
 28833 |         255157
 28834 |         167221
 28835 |         229328
 28836 |         136345
 28837 |         215658
 28838 |         283708
 28839 |         253639
 28840 |         323016
 28841 |         250665
 28842 |         208333
 28843 |         335145
 28844 |          74087
 28845 |         292262
 28846 |          19900
 28847 |          26574
 28848 |         253626
 28849 |          10370
 28850 |         158217
 28851 |         259958
 28852 |          59481
 28853 |         283698
 28854 |          53670
 28855 |         243526
 28856 |         284270
 28857 |         186610
 28858 |         180418
 28859 |         312797
 28860 |          88744
 28861 |          62008
 28862 |          62730
 28863 |         283707
 28864 |         229182
 28865 |         321678
 28866 |          26569
 28867 |         253303
 28868 |         134662
 28869 |         256961
 28870 |         282313
 28871 |          32901
 28872 |         261273
 28873 |         312316
 28874 |          52629
 28875 |          54770
 28876 |         139302
 28877 |         287587
 28878 |         145474
 28879 |          19306
 28880 |         270654
 28881 |         269776
 28882 |         103199
 28883 |         328799
 28884 |         127475
 28885 |         203072
 28886 |         100351
 28887 |         132128
 28888 |          90509
 28889 |         195385
 28890 |          92233
 28891 |          77029
 28892 |          91255
 28893 |          92389
 28894 |          72002
 28895 |         167101
 28896 |           3164
 28897 |          30034
 28898 |          52681
 28899 |          44409
 28900 |         265741
 28901 |          43789
 28902 |          95493
 28903 |         281180
 28904 |         134693
 28905 |          46915
 28906 |          42495
 28907 |          91472
 28908 |          52212
 28909 |         301229
 28910 |          86269
 28911 |          61865
 28912 |          85184
 28913 |         274415
 28914 |          94739
 28915 |         299353
 28916 |          92716
 28917 |          70247
 28918 |         128043
 28919 |         147264
 28920 |         185843
 28921 |          45679
 28922 |         291558
 28923 |          47944
 28924 |          20036
 28925 |         165321
 28926 |          28855
 28927 |         128614
 28928 |          91683
 28929 |         278990
 28930 |         270400
 28931 |         259453
 28932 |         214464
 28933 |          38154
 28934 |          35703
 28935 |          43913
 28936 |          17669
 28937 |         164331
 28938 |          97829
 28939 |         281778
 28940 |         330431
 28941 |          19599
 28942 |          14572
 28943 |         260310
 28944 |         248087
 28945 |          94205
 28946 |         225982
 28947 |         139862
 28948 |         289720
 28949 |         282631
 28950 |          32029
 28951 |          96337
 28952 |          55044
 28953 |          85644
 28954 |          84511
 28955 |         144498
 28956 |         290865
 28957 |          75989
 28958 |          49823
 28959 |         154276
 28960 |         241939
 28961 |          12697
 28962 |         329540
 28963 |          18068
 28964 |         278316
 28965 |         228205
 28966 |         272418
 28967 |         142115
 28968 |          52333
 28969 |          38035
 28970 |         266331
 28971 |          45873
 28972 |         284289
 28973 |         284470
 28974 |         228381
 28975 |         254936
 28976 |          21461
 28977 |         295592
 28978 |         315367
 28979 |         313074
 28980 |         114003
 28981 |         128207
 28982 |          35852
 28983 |         201132
 28984 |          28904
 28985 |         194883
 28986 |          46808
 28987 |         293863
 28988 |         297702
 28989 |         250756
 28990 |         132342
 28991 |         319389
 28992 |         174615
 28993 |         329241
 28994 |         261906
 28995 |         256924
 28996 |         143525
 28997 |          21891
 28998 |         333089
 28999 |          70758
 29000 |         283691
 29001 |          95056
 29002 |          44216
 29003 |          87503
 29004 |         198044
 29005 |         336018
 29006 |          85966
 29007 |          26503
 29008 |          39992
 29009 |          48846
 29010 |          37932
 29011 |         325113
 29012 |         309304
 29013 |         248611
 29014 |         131455
 29015 |          39185
 29016 |          54735
 29017 |          54732
 29018 |         265330
 29019 |         214074
 29020 |          26687
 29021 |          13892
 29022 |         333103
 29023 |          21383
 29024 |         197583
 29025 |          73529
 29026 |          50794
 29027 |         111771
 29028 |         262009
 29029 |         250745
 29030 |         168864
 29031 |         300155
 29032 |          60591
 29033 |          77128
 29034 |          27698
 29035 |         250349
 29036 |          50113
 29037 |         108309
 29038 |         261860
 29039 |         312793
 29040 |         192712
 29041 |          80530
 29042 |         296941
 29043 |         290300
 29044 |         311627
 29045 |         297270
 29046 |         175112
 29047 |         100830
 29048 |         118762
 29049 |          44706
 29050 |          31042
 29051 |         289723
 29052 |          28969
 29053 |         269258
 29054 |          36897
 29055 |         101669
 29056 |          45190
 29057 |         327418
 29058 |         321030
 29059 |         332340
 29060 |          72953
 29061 |          63573
 29062 |         290304
 29063 |         144097
 29064 |         106824
 29065 |         107321
 29066 |          12447
 29067 |         127546
